Date,Close,Trends,Score,Number
2019/12/30,7292.995117,34.72222222222222,0.557690891,173
2019/12/31,7193.599121,34.72222222222222,0.701711009,216
2020/1/1,7200.174316,33.33333333333333,0.657438398,260
2020/1/2,6985.470215,36.11111111111111,0.455559615,215
2020/1/3,7344.884277,38.888888888888886,0.724700578,243
2020/1/4,7410.656738,36.11111111111111,0.257818881,240
2020/1/5,7411.317383,37.5,0.42620052,288
2020/1/6,7769.219238,41.666666666666664,0.556808721,206
2020/1/7,8163.692383,48.61111111111111,0.375897573,217
2020/1/8,8079.862793,52.77777777777778,0.203699005,239
2020/1/9,7879.071289,44.44444444444444,0.363397224,220
2020/1/10,8166.554199,41.666666666666664,0.380094395,254
2020/1/11,8037.537598,40.27777777777778,0.526977816,143
2020/1/12,8192.494141,36.11111111111111,0.640739415,208
2020/1/13,8144.194336,38.888888888888886,0.570748167,215
2020/1/14,8827.764648,55.55555555555556,0.436379673,261
2020/1/15,8807.010742,51.388888888888886,0.980485874,256
2020/1/16,8723.786133,44.44444444444444,0.768777511,242
2020/1/17,8929.038086,45.83333333333333,0.711699558,193
2020/1/18,8942.808594,41.666666666666664,0.588558085,280
2020/1/19,8706.245117,47.22222222222222,0.778199565,223
2020/1/20,8657.642578,41.666666666666664,0.486585358,190
2020/1/21,8745.894531,43.05555555555556,0.421574922,241
2020/1/22,8680.875977,40.27777777777778,0.701770148,233
2020/1/23,8406.515625,40.27777777777778,0.688140261,341
2020/1/24,8445.43457,37.5,0.590149431,229
2020/1/25,8367.847656,34.72222222222222,0.402980221,146
2020/1/26,8596.830078,33.33333333333333,0.872294778,190
2020/1/27,8909.819336,38.888888888888886,0.695290742,208
2020/1/28,9358.589844,47.22222222222222,0.914004497,251
2020/1/29,9316.629883,47.22222222222222,0.749768375,226
2020/1/30,9508.993164,48.61111111111111,0.459163159,251
2020/1/31,9350.529297,47.22222222222222,0.520941405,209
2020/2/1,9392.875,40.27777777777778,0.647115098,249
2020/2/2,9344.365234,37.5,0.749909897,266
2020/2/3,9293.521484,40.27777777777778,0.533912619,221
2020/2/4,9180.962891,43.05555555555556,0.846815771,227
2020/2/5,9613.423828,47.22222222222222,0.738407637,228
2020/2/6,9729.801758,50.0,0.682865671,270
2020/2/7,9795.943359,45.83333333333333,0.559927224,234
2020/2/8,9865.119141,44.44444444444444,0.322954681,194
2020/2/9,10116.67383,56.94444444444444,0.731469085,174
2020/2/10,9856.611328,47.22222222222222,0.200604501,373
2020/2/11,10208.23633,52.77777777777778,0.58275992,252
2020/2/12,10326.05469,58.33333333333333,0.618083313,236
2020/2/13,10214.37988,52.77777777777778,0.507501849,247
2020/2/14,10312.11621,47.22222222222222,0.632719876,278
2020/2/15,9889.424805,45.83333333333333,0.754293171,258
2020/2/16,9934.433594,44.44444444444444,0.468995711,194
2020/2/17,9690.142578,47.22222222222222,0.885650174,162
2020/2/18,10141.99609,45.83333333333333,0.710832752,259
2020/2/19,9633.386719,48.61111111111111,0.982094098,255
2020/2/20,9608.475586,48.61111111111111,0.488584602,212
2020/2/21,9686.441406,44.44444444444444,0.517980381,208
2020/2/22,9663.181641,37.5,0.623539304,184
2020/2/23,9924.515625,40.27777777777778,0.375594049,212
2020/2/24,9650.174805,48.61111111111111,0.282375744,209
2020/2/25,9341.705078,45.83333333333333,0.515204007,240
2020/2/26,8820.522461,51.388888888888886,0.291908938,224
2020/2/27,8784.494141,51.388888888888886,0.187492535,177
2020/2/28,8672.455078,50.0,0.570626536,216
2020/2/29,8599.508789,40.27777777777778,0.460546997,202
2020/3/1,8562.454102,41.666666666666664,0.39428087,174
2020/3/2,8869.669922,43.05555555555556,0.566764542,215
2020/3/3,8787.786133,44.44444444444444,0.131451054,182
2020/3/4,8755.246094,45.83333333333333,0.876241098,267
2020/3/5,9078.762695,45.83333333333333,0.420739947,232
2020/3/6,9122.545898,47.22222222222222,0.427113779,202
2020/3/7,8909.954102,40.27777777777778,0.209906752,225
2020/3/8,8108.116211,41.666666666666664,0.67762745,238
2020/3/9,7923.644531,75.0,0.09508131,169
2020/3/10,7909.729492,55.55555555555556,0.311392161,228
2020/3/11,7911.430176,48.61111111111111,0.16296382,179
2020/3/12,4970.788086,98.61111111111111,0.083047377,215
2020/3/13,5563.707031,138.88888888888889,-0.291248634,229
2020/3/14,5200.366211,90.27777777777777,0.195933989,183
2020/3/15,5392.314941,75.0,0.102297906,255
2020/3/16,5014.47998,98.61111111111111,-0.04232445,197
2020/3/17,5225.629395,77.77777777777777,0.500654332,234
2020/3/18,5238.438477,79.16666666666666,0.35028536,231
2020/3/19,6191.192871,83.33333333333333,0.033061927,227
2020/3/20,6198.77832,79.16666666666666,-0.062110328,198
2020/3/21,6185.066406,68.05555555555556,0.387775654,134
2020/3/22,5830.254883,62.5,0.179855151,151
2020/3/23,6416.314941,65.27777777777777,-0.131354281,219
2020/3/24,6734.803711,70.83333333333333,0.185431569,214
2020/3/25,6681.062988,59.72222222222222,0.613608212,249
2020/3/26,6716.44043,56.94444444444444,0.491690057,196
2020/3/27,6469.79834,52.77777777777778,0.271073413,146
2020/3/28,6242.193848,55.55555555555556,0.633377044,180
2020/3/29,5922.042969,55.55555555555556,0.320956956,132
2020/3/30,6429.841797,52.77777777777778,0.211291336,135
2020/3/31,6438.644531,50.0,0.545301168,183
2020/4/1,6606.776367,50.0,0.45227834,218
2020/4/2,6793.624512,55.55555555555556,-0.101536264,226
2020/4/3,6733.387207,52.77777777777778,0.160684429,198
2020/4/4,6867.527344,48.61111111111111,0.186208557,145
2020/4/5,6791.129395,50.0,0.05743131,145
2020/4/6,7271.78125,55.55555555555556,0.188603848,199
2020/4/7,7176.414551,56.94444444444444,0.250313273,159
2020/4/8,7334.098633,54.166666666666664,0.363860682,154
2020/4/9,7302.089355,52.77777777777778,0.733869006,146
2020/4/10,6865.493164,55.55555555555556,0.313127332,192
2020/4/11,6859.083008,48.61111111111111,0.586428121,164
2020/4/12,6971.091797,50.0,0.58333406,180
2020/4/13,6845.037598,51.388888888888886,0.49326537,188
2020/4/14,6842.427734,50.0,0.554119834,186
2020/4/15,6642.109863,50.0,0.321134941,229
2020/4/16,7116.804199,52.77777777777778,0.169428458,196
2020/4/17,7096.18457,51.388888888888886,0.634086556,194
2020/4/18,7257.665039,48.61111111111111,0.46549554,240
2020/4/19,7189.424805,47.22222222222222,0.636659704,187
2020/4/20,6881.958496,47.22222222222222,0.137653675,171
2020/4/21,6880.323242,48.61111111111111,0.267167475,209
2020/4/22,7117.20752,47.22222222222222,0.38801394,238
2020/4/23,7429.724609,55.55555555555556,0.648513297,273
2020/4/24,7550.900879,52.77777777777778,0.799990079,238
2020/4/25,7569.936035,51.388888888888886,0.428299019,226
2020/4/26,7679.867188,51.388888888888886,0.530108057,234
2020/4/27,7795.601074,54.166666666666664,0.748886017,218
2020/4/28,7807.058594,52.77777777777778,0.263677095,207
2020/4/29,8801.038086,77.77777777777777,0.614265941,159
2020/4/30,8658.553711,84.72222222222221,0.857121532,213
2020/5/1,8864.766602,68.05555555555556,0.531970516,162
2020/5/2,8988.59668,61.868686868686865,1.156229392,151
2020/5/3,8897.46875,63.93097643097643,0.66257132,165
2020/5/4,8912.654297,63.93097643097643,0.735924981,184
2020/5/5,9003.070313,61.868686868686865,0.553225944,197
2020/5/6,9268.761719,70.11784511784512,0.555992639,256
2020/5/7,9951.518555,88.67845117845118,0.539448255,269
2020/5/8,9842.666016,94.86531986531986,0.238015776,231
2020/5/9,9593.896484,84.55387205387206,0.453879502,207
2020/5/10,8756.430664,103.11447811447812,0.57430405,204
2020/5/11,8601.795898,127.86195286195286,1.119168309,268
2020/5/12,8804.477539,96.92760942760943,0.446005054,203
2020/5/13,9269.987305,76.3047138047138,0.294894069,167
2020/5/14,9733.72168,78.36700336700336,0.733498667,243
2020/5/15,9328.197266,70.11784511784512,0.688666201,259
2020/5/16,9377.013672,59.80639730639731,0.683353204,251
2020/5/17,9670.739258,63.93097643097643,0.93779283,220
2020/5/18,9726.575195,65.993265993266,0.51327616,199
2020/5/19,9729.038086,59.80639730639731,0.721102079,297
2020/5/20,9522.981445,59.80639730639731,0.820295908,243
2020/5/21,9081.761719,59.80639730639731,0.675421601,215
2020/5/22,9182.577148,57.744107744107744,0.77004821,237
2020/5/23,9209.287109,51.55723905723906,0.547386161,239
2020/5/24,8790.368164,53.61952861952862,0.421783422,313
2020/5/25,8906.93457,57.744107744107744,0.581814381,256
2020/5/26,8835.052734,53.61952861952862,0.880846398,260
2020/5/27,9181.017578,51.55723905723906,0.369958744,254
2020/5/28,9525.750977,51.55723905723906,0.621809198,254
2020/5/29,9439.124023,51.55723905723906,0.528753911,233
2020/5/30,9700.414063,49.494949494949495,0.356774967,212
2020/5/31,9461.058594,47.43265993265993,0.386480212,182
2020/6/1,10167.26856,49.494949494949495,0.37872027,220
2020/6/2,9529.803711,68.05555555555556,0.417346336,275
2020/6/3,9656.717773,53.61952861952862,0.781435763,209
2020/6/4,9800.636719,49.494949494949495,0.317497061,243
2020/6/5,9665.533203,49.494949494949495,0.292195707,242
2020/6/6,9653.679688,47.43265993265993,0.260886789,232
2020/6/7,9758.852539,49.494949494949495,0.613009063,200
2020/6/8,9771.489258,47.43265993265993,0.572201544,244
2020/6/9,9795.700195,47.43265993265993,0.60089011,187
2020/6/10,9870.094727,49.494949494949495,0.592282889,322
2020/6/11,9321.78125,51.55723905723906,0.319970297,213
2020/6/12,9480.84375,51.55723905723906,0.576909296,210
2020/6/13,9475.277344,43.30808080808081,0.502929868,213
2020/6/14,9386.788086,41.245791245791246,0.49400683,267
2020/6/15,9450.702148,47.43265993265993,0.45096509,244
2020/6/16,9538.024414,45.37037037037037,0.618302201,201
2020/6/17,9480.254883,43.30808080808081,0.543194925,221
2020/6/18,9411.84082,43.30808080808081,0.506820411,198
2020/6/19,9288.018555,41.245791245791246,0.619255264,233
2020/6/20,9332.34082,39.18350168350168,0.513174963,169
2020/6/21,9303.629883,43.30808080808081,0.290119096,180
2020/6/22,9648.717773,45.37037037037037,0.669536605,243
2020/6/23,9629.658203,41.245791245791246,0.588654592,225
2020/6/24,9313.610352,41.245791245791246,0.593898206,239
2020/6/25,9264.813477,43.30808080808081,0.322246629,219
2020/6/26,9162.917969,43.30808080808081,0.690025341,196
2020/6/27,9045.390625,41.245791245791246,0.585318662,169
2020/6/28,9143.582031,43.30808080808081,0.65540023,184
2020/6/29,9190.854492,41.245791245791246,0.751101003,143
2020/6/30,9137.993164,43.30808080808081,0.059346714,165
2020/7/1,9228.325195,41.245791245791246,0.819160735,135
2020/7/2,9123.410156,41.245791245791246,0.536879319,243
2020/7/3,9087.303711,43.30808080808081,0.547563601,193
2020/7/4,9132.488281,41.245791245791246,0.707165331,132
2020/7/5,9073.942383,39.18350168350168,0.799097666,182
2020/7/6,9375.474609,41.245791245791246,0.492304699,171
2020/7/7,9252.277344,41.245791245791246,0.774320758,147
2020/7/8,9428.333008,43.30808080808081,0.913775693,151
2020/7/9,9277.967773,41.245791245791246,0.466586014,180
2020/7/10,9278.807617,39.18350168350168,0.791140699,119
2020/7/11,9240.34668,37.121212121212125,0.348722484,127
2020/7/12,9276.5,37.121212121212125,0.22157623,169
2020/7/13,9243.614258,37.121212121212125,0.597124369,212
2020/7/14,9243.213867,39.18350168350168,0.745448108,176
2020/7/15,9192.836914,47.43265993265993,0.407832671,217
2020/7/16,9132.227539,57.744107744107744,0.25048177,232
2020/7/17,9151.392578,45.37037037037037,0.513657962,153
2020/7/18,9159.040039,59.80639730639731,0.509909866,177
2020/7/19,9185.817383,39.18350168350168,0.503305184,184
2020/7/20,9164.231445,39.18350168350168,0.552412868,221
2020/7/21,9374.887695,43.30808080808081,0.566635743,180
2020/7/22,9525.363281,41.245791245791246,0.789582382,209
2020/7/23,9581.072266,45.37037037037037,0.452227011,268
2020/7/24,9536.892578,43.30808080808081,0.544322168,190
2020/7/25,9677.113281,45.37037037037037,0.749939636,244
2020/7/26,9905.166992,53.61952861952862,0.795374514,228
2020/7/27,10990.87305,78.36700336700336,0.224088036,216
2020/7/28,10912.82324,80.42929292929293,0.50046943,254
2020/7/29,11100.46777,68.05555555555556,0.728281113,224
2020/7/30,11111.21387,57.744107744107744,0.653505068,306
2020/7/31,11323.4668,59.80639730639731,0.534872395,261
2020/8/1,11759.59277,74.24242424242425,0.544202734,191
2020/8/2,11053.61426,72.18013468013469,0.73696491,234
2020/8/3,11246.34863,65.993265993266,0.688545925,208
2020/8/4,11205.89258,59.80639730639731,0.444136554,170
2020/8/5,11747.02246,57.744107744107744,0.238573424,201
2020/8/6,11779.77344,63.93097643097643,0.664294972,248
2020/8/7,11601.47266,59.80639730639731,0.461608924,227
2020/8/8,11754.0459,51.55723905723906,0.563879194,221
2020/8/9,11675.73926,53.61952861952862,0.322913617,189
2020/8/10,11878.11133,61.868686868686865,0.647157544,189
2020/8/11,11410.52539,61.868686868686865,0.722950075,175
2020/8/12,11584.93457,55.68181818181818,0.627049034,292
2020/8/13,11784.1377,53.61952861952862,0.589003355,280
2020/8/14,11768.87109,55.68181818181818,0.412684705,207
2020/8/15,11865.69824,53.61952861952862,0.678341314,242
2020/8/16,11892.80371,51.55723905723906,0.620089092,177
2020/8/17,12254.40234,63.93097643097643,0.726532323,237
2020/8/18,11991.2334,61.868686868686865,1.001469944,299
2020/8/19,11758.2832,53.61952861952862,0.582196826,197
2020/8/20,11878.37207,49.494949494949495,0.678773658,286
2020/8/21,11592.48926,51.55723905723906,0.602214972,245
2020/8/22,11681.8252,47.43265993265993,0.501794512,173
2020/8/23,11664.84766,45.37037037037037,0.755102102,132
2020/8/24,11774.5957,47.43265993265993,0.921033382,161
2020/8/25,11366.13477,47.43265993265993,0.356114962,219
2020/8/26,11488.36328,47.43265993265993,0.538929285,209
2020/8/27,11323.39746,45.37037037037037,0.738611934,244
2020/8/28,11542.5,43.30808080808081,0.562159061,208
2020/8/29,11506.86523,43.30808080808081,0.509693914,183
2020/8/30,11711.50586,41.245791245791246,0.703642206,154
2020/8/31,11680.82031,47.43265993265993,0.65483687,135
2020/9/1,11970.47852,49.494949494949495,0.848389343,206
2020/9/2,11414.03418,45.37037037037037,0.415054574,278
2020/9/3,10245.29688,51.55723905723906,0.499022981,267
2020/9/4,10511.81348,59.80639730639731,0.642426455,224
2020/9/5,10169.56738,53.61952861952862,0.236259318,155
2020/9/6,10280.35156,47.43265993265993,0.505081208,136
2020/9/7,10369.56348,49.494949494949495,0.718604636,212
2020/9/8,10131.5166,49.494949494949495,0.546368947,276
2020/9/9,10242.34766,45.37037037037037,0.531720868,209
2020/9/10,10363.13867,43.30808080808081,0.257989444,143
2020/9/11,10400.91504,41.245791245791246,0.255941218,155
2020/9/12,10442.1709,39.18350168350168,0.660944731,169
2020/9/13,10323.75586,41.245791245791246,0.88106921,198
2020/9/14,10680.83789,39.18350168350168,0.758662541,167
2020/9/15,10796.95117,43.30808080808081,0.39965034,243
2020/9/16,10974.90527,43.30808080808081,0.539879942,202
2020/9/17,10948.99023,41.245791245791246,0.545271633,204
2020/9/18,10944.58594,39.18350168350168,0.389710304,116
2020/9/19,11094.34668,39.18350168350168,0.809470047,175
2020/9/20,10938.27148,37.121212121212125,0.631987472,113
2020/9/21,10462.25977,41.245791245791246,0.160383559,199
2020/9/22,10538.45996,39.18350168350168,0.560378159,164
2020/9/23,10225.86426,37.121212121212125,0.53649575,233
2020/9/24,10745.54883,39.18350168350168,0.551401474,200
2020/9/25,10702.29004,37.121212121212125,0.376055284,73
2020/9/26,10754.4375,35.05892255892256,0.177153005,151
2020/9/27,10774.42676,35.05892255892256,0.329253102,175
2020/9/28,10721.32715,37.121212121212125,0.662357156,175
2020/9/29,10848.83008,35.05892255892256,0.788484977,264
2020/9/30,10787.61816,32.996632996633,0.931171095,222
2020/10/1,10623.33008,37.121212121212125,0.397333343,236
2020/10/2,10585.16406,39.18350168350168,0.165956161,231
2020/10/3,10565.49316,32.996632996633,0.19372339,84
2020/10/4,10684.42871,32.996632996633,0.540684203,109
2020/10/5,10804.00098,35.05892255892256,0.564698966,79
2020/10/6,10621.66406,37.121212121212125,0.21654241,110
2020/10/7,10679.13672,32.996632996633,0.246889675,242
2020/10/8,10923.62793,37.121212121212125,0.739153857,206
2020/10/9,11079.46582,39.18350168350168,0.99403379,231
2020/10/10,11296.36133,41.245791245791246,0.645169648,122
2020/10/11,11384.18164,39.18350168350168,0.633874068,137
2020/10/12,11555.36328,41.245791245791246,0.770397918,301
2020/10/13,11425.89941,41.245791245791246,0.474200634,164
2020/10/14,11429.50684,39.18350168350168,0.548442809,170
2020/10/15,11495.34961,39.18350168350168,0.587620359,218
2020/10/16,11322.12305,39.18350168350168,0.37054705,204
2020/10/17,11358.10156,32.996632996633,0.750699351,157
2020/10/18,11483.35938,35.05892255892256,0.345436936,164
2020/10/19,11742.03711,41.245791245791246,0.575117002,215
2020/10/20,11916.33496,47.43265993265993,0.41130565,83
2020/10/21,12823.68945,70.11784511784512,0.808699548,213
2020/10/22,12965.8916,74.24242424242425,0.924393455,270
2020/10/23,12931.53906,61.868686868686865,0.443774791,222
2020/10/24,13108.0625,51.55723905723906,0.630850467,178
2020/10/25,13031.17383,51.55723905723906,0.677278594,193
2020/10/26,13075.24805,57.744107744107744,0.753209052,202
2020/10/27,13654.21875,61.868686868686865,0.578844317,364
2020/10/28,13271.28516,65.993265993266,0.56505469,237
2020/10/29,13437.88281,53.61952861952862,0.596149141,319
2020/10/30,13546.52246,53.61952861952862,0.622846127,280
2020/10/31,13780.99512,57.744107744107744,0.471395514,233
2020/11/1,13737.10938,53.61952861952862,0.657744539,206
2020/11/2,13550.48926,53.61952861952862,0.346676941,239
2020/11/3,13950.30078,49.494949494949495,0.445918214,250
2020/11/4,14133.70703,49.494949494949495,0.53375447,282
2020/11/5,15579.84863,78.36700336700336,0.732817115,159
2020/11/6,15565.88086,82.49158249158249,0.634412391,110
2020/11/7,14833.75391,65.993265993266,0.68956093,211
2020/11/8,15479.56738,61.868686868686865,1.001151836,227
2020/11/9,15332.31543,70.11784511784512,0.833195048,329
2020/11/10,15290.90234,59.80639730639731,0.796023683,242
2020/11/11,15701.33984,61.868686868686865,0.562097673,291
2020/11/12,16276.34375,68.05555555555556,0.705801521,278
2020/11/13,16317.80859,74.24242424242425,1.003583083,367
2020/11/14,16068.13867,61.868686868686865,0.765079177,245
2020/11/15,15955.58789,57.744107744107744,0.451049273,194
2020/11/16,16716.11133,78.36700336700336,0.800316338,302
2020/11/17,17645.40625,96.92760942760943,0.678989953,255
2020/11/18,17804.00586,117.55050505050505,0.500698069,141
2020/11/19,17817.08984,92.8030303030303,0.558064256,173
2020/11/20,18621.31445,98.98989898989899,0.625874431,228
2020/11/21,18642.23242,98.98989898989899,0.642495612,168
2020/11/22,18370.00195,88.67845117845118,0.469376924,113
2020/11/23,18364.12109,92.8030303030303,0.600613223,135
2020/11/24,19107.46484,121.67508417508418,0.400901313,223
2020/11/25,18732.12109,111.36363636363636,0.648390047,313
2020/11/26,17150.62305,131.986531986532,0.262227299,312
2020/11/27,17108.40234,88.67845117845118,0.613815163,331
2020/11/28,17717.41406,76.3047138047138,0.608034375,219
2020/11/29,18177.48438,76.3047138047138,0.705187894,303
2020/11/30,19625.83594,109.3013468013468,0.875244046,251
2020/12/1,18802.99805,109.3013468013468,1.055434514,269
2020/12/2,19201.0918,88.67845117845118,0.692018634,266
2020/12/3,19445.39844,82.49158249158249,0.894848602,238
2020/12/4,18699.76563,78.36700336700336,0.455879899,245
2020/12/5,19154.23047,74.24242424242425,0.433677357,232
2020/12/6,19345.12109,68.05555555555556,0.940235566,300
2020/12/7,19191.63086,72.18013468013469,0.874369203,222
2020/12/8,18321.14453,72.18013468013469,0.518436652,220
2020/12/9,18553.91602,76.3047138047138,0.68831274,231
2020/12/10,18264.99219,68.05555555555556,0.569871355,324
2020/12/11,18058.9043,68.05555555555556,0.794065184,306
2020/12/12,18803.65625,61.868686868686865,0.715150243,222
2020/12/13,19142.38281,68.05555555555556,0.777019053,250
2020/12/14,19246.64453,63.93097643097643,0.851483001,229
2020/12/15,19417.07617,65.993265993266,0.702765218,204
2020/12/16,21310.59766,127.86195286195286,0.981942881,279
2020/12/17,22805.16211,206.22895622895624,0.648607671,317
2020/12/18,23137.96094,142.2979797979798,0.902658923,278
2020/12/19,23869.83203,121.67508417508418,0.839697831,274
2020/12/20,23477.29492,113.42592592592592,0.65874099,285
2020/12/21,22803.08203,136.11111111111111,0.57705608,292
2020/12/22,23783.0293,109.3013468013468,0.767981096,266
2020/12/23,23241.3457,103.11447811447812,0.685285345,275
2020/12/24,23735.94922,88.67845117845118,0.998340854,266
2020/12/25,24664.79102,109.3013468013468,0.970303376,409
2020/12/26,26437.03711,154.67171717171718,0.843570031,326
2020/12/27,26272.29492,200.04208754208753,0.767784463,366
2020/12/28,27084.80859,162.92087542087543,0.868293948,379
2020/12/29,27362.4375,136.11111111111111,0.765013764,338
2020/12/30,28840.95313,156.73400673400673,0.826808191,265
2020/12/31,29001.7207,152.6094276094276,0.902875622,272
2021/1/1,29374.15234,152.6094276094276,0.321023532,256
